Wall time,Step,Value
1683114797.5930116,86000,4.154628753662109
1683114801.6502917,87000,4.211696147918701
1683114805.8897305,88000,4.112358570098877
1683114809.430753,89000,4.108550548553467
1683114814.0356975,90000,4.06460428237915
1683114817.4642804,91000,4.239840030670166
1683114821.6385005,92000,4.117907524108887
1683114824.8331182,93000,4.256763458251953
1683114829.7029433,94000,4.237636566162109
1683114833.7097151,95000,4.190919876098633
1683114837.4689846,96000,4.184152126312256
1683114840.2179897,97000,4.210721969604492
1683114845.4355807,98000,4.2530388832092285
1683114852.6900382,100000,4.296557426452637
1683114856.0699577,101000,4.1464619636535645
1683114859.2959836,102000,4.195057392120361
1683114863.614809,103000,4.208372592926025
1683114866.8570707,104000,4.158909320831299
1683114871.1370392,105000,4.222166061401367
1683114874.3128095,106000,4.244691371917725
1683114878.9989522,107000,4.1537628173828125
1683114881.7793396,108000,4.204153060913086
1683114886.1729043,109000,4.1773176193237305
1683114890.642973,110000,4.219871997833252
1683114894.8439376,111000,4.213311672210693
1683114898.0742288,112000,4.282966136932373
1683114902.826973,113000,4.215705871582031
1683114907.014133,114000,4.215425968170166
1683114910.9825706,115000,4.252599239349365
1683114914.6990879,116000,4.195981979370117
1683114918.1372144,117000,4.250080108642578
1683114921.5561728,118000,4.226174354553223
1683114925.8611758,119000,4.211114406585693
1683114929.3008442,120000,4.177924633026123
1683114933.570357,121000,4.145071029663086
1683114936.8028538,122000,4.161377906799316
1683114941.2017112,123000,4.094583034515381
1683114944.2469897,124000,4.187201023101807
1683114948.877247,125000,4.242385387420654
1683114952.8821626,126000,4.158614635467529
1683114955.9576027,127000,4.264220714569092
1683114960.4596953,128000,4.238274097442627
1683114968.5717478,130000,4.222021579742432
1683114971.50426,131000,4.1982808113098145
1683114975.966227,132000,4.139789581298828
1683114983.649891,134000,4.274080276489258
1683114986.7206626,135000,4.251461505889893
1683114995.7341392,137000,4.098639488220215
1683114999.2520952,138000,4.263235569000244
1683115006.9068494,140000,4.191459655761719
1683115011.6761727,141000,4.235682010650635
1683115015.4460812,142000,4.165953159332275
1683115018.8118973,143000,4.1670684814453125
1683115066.3347802,144000,4.205711841583252
1683115070.4410324,145000,4.14815616607666
1683115074.4174716,146000,4.225141525268555
1683115077.4142163,147000,4.165884494781494
1683115085.5078473,149000,4.1327619552612305
1683115090.4296021,150000,4.335003852844238
1683115093.4749494,151000,4.201694488525391
1683115097.2135186,152000,4.171072006225586
1683115104.0214126,154000,4.209870338439941
1683115108.3716183,155000,4.207361698150635
1683115111.99776,156000,4.188019752502441
1683115117.2451584,157000,4.2422590255737305
1683115121.1689768,158000,4.446192264556885
1683115126.2166336,159000,4.190156936645508
1683115129.8954844,160000,4.250601291656494
1683115133.7902324,161000,4.283896446228027
1683115137.8112485,162000,4.27818489074707
1683115141.5254629,163000,4.26773738861084
1683115148.8830526,165000,4.224176406860352
1683115153.5461495,166000,4.242912769317627
1683115158.1578407,167000,4.2899169921875
1683115161.550632,168000,4.245388984680176
1683115166.2467008,169000,4.193688869476318
1683115170.6527166,170000,4.299740791320801
1683115179.3004,172000,4.181727409362793
1683115183.3473315,173000,4.27433967590332
1683115186.712581,174000,4.286428928375244
1683115194.515521,176000,4.357474327087402
1683115198.4916625,177000,4.1863932609558105
1683115202.2476506,178000,4.297701835632324
1683115206.4916632,179000,4.251420021057129
1683115213.3717954,181000,4.338008880615234
1683115217.644416,182000,4.277344226837158
1683115221.6768785,183000,4.271424293518066
1683115225.91632,184000,4.214587211608887
1683115230.2172635,185000,4.313916206359863
1683115234.4557476,186000,4.3237128257751465
1683115237.6512017,187000,4.2940168380737305
1683115242.9035378,188000,4.369280815124512
1683115246.0436995,189000,4.277891635894775
1683115249.7916722,190000,4.322445392608643
1683115253.999312,191000,4.3482255935668945
1683115258.2968442,192000,4.2757086753845215
1683115269.4870255,195000,4.375588417053223
1683115284.2751436,199000,4.323038578033447
1683115287.855974,200000,4.296308517456055
1683115292.2137516,201000,4.341390609741211
1683115295.6387782,202000,4.231011390686035
1683115299.6471777,203000,4.3517231941223145
1683115303.7057018,204000,4.291024684906006
1683115310.9738379,206000,4.287238597869873
1683115315.2600186,207000,4.36041784286499
1683115318.9346452,208000,4.2624592781066895
1683115322.8819814,209000,4.309746742248535
1683115326.8138924,210000,4.271605968475342
1683115338.173068,213000,4.373162269592285
1683115341.3243186,214000,4.277579307556152
1683115345.6484692,215000,4.277850151062012
1683115349.5585678,216000,4.380894660949707
1683115352.8285465,217000,4.374940872192383
1683115357.2208133,218000,4.22748327255249
1683115361.9314942,219000,4.239394187927246
1683115365.0638561,220000,4.268749713897705
1683115368.4619412,221000,4.415582180023193
1683115371.9326718,222000,4.3236799240112305
1683115375.4527612,223000,4.364773750305176
1683115380.134183,224000,4.281116485595703
1683115386.196859,226000,4.353207111358643
1683115389.7419314,227000,4.272310733795166
1683115393.648059,228000,4.272459506988525
1683115401.0682669,230000,4.307055950164795
1683115404.277345,231000,4.292238235473633
1683115408.1271365,232000,4.285866737365723
1683115410.933467,233000,4.3992743492126465
1683115416.1891546,234000,4.265111923217773
1683115419.3580003,235000,4.284589767456055
1683115423.4554448,236000,4.3733930587768555
1683115431.2122955,238000,4.248605728149414
1683115434.6180928,239000,4.248105049133301
1683115442.7691507,241000,4.092844009399414
1683115446.737535,242000,4.270878314971924
1683115450.621033,243000,4.324214935302734
1683115453.9805744,244000,4.25789213180542
1683115458.0679934,245000,4.26811408996582
1683115462.06437,246000,4.3289289474487305
1683115465.32592,247000,4.240739822387695
1683115469.3184047,248000,4.304280757904053
1683115473.7444508,249000,4.346725940704346
1683115478.1211224,250000,4.2749247550964355
1683115482.75493,251000,4.249484062194824
1683115485.2333872,252000,4.2283172607421875
1683115489.738958,253000,4.300090789794922
1683115492.6030746,254000,4.291510581970215
1683115496.7913728,255000,4.29295015335083
1683115500.5770667,256000,4.184753894805908
1683115504.3689103,257000,4.241804122924805
1683115511.0833998,259000,4.197026252746582
1683115514.5966756,260000,4.257599830627441
1683115518.4949026,261000,4.188792705535889
1683115521.817494,262000,4.267642974853516
1683115529.9273312,264000,4.232168197631836
1683115534.2453704,265000,4.312248229980469
1683115537.2114613,266000,4.40565824508667
1683115543.4621837,268000,4.304498672485352
1683115550.967387,270000,4.315881729125977
1683115558.6707768,272000,4.262657165527344
1683115561.9705875,273000,4.286945819854736
1683115565.1976166,274000,4.423783302307129
1683115568.894676,275000,4.337715148925781
1683115572.4860601,276000,4.298412799835205
1683115580.53787,278000,4.358254909515381
1683115584.3051693,279000,4.332775115966797
1683115588.272757,280000,4.346508502960205
1683115591.8344095,281000,4.3467326164245605
1683115595.8293526,282000,4.303625106811523
1683115599.0627887,283000,4.404930114746094
1683115601.8557274,284000,4.28214693069458
1683115605.9060662,285000,4.386909484863281
1683115616.0629034,288000,4.303470611572266
1683115623.385627,290000,4.373338222503662
1683115630.248689,292000,4.228326797485352
1683115634.80513,293000,4.306018829345703
1683115643.1824822,295000,4.375144004821777
1683115646.4048288,296000,4.299903392791748
1683115650.942394,297000,4.340329170227051
1683115654.2477663,298000,4.373818397521973
1683115658.6438496,299000,4.327466011047363
1683115662.60144,300000,4.291825771331787
1683115665.8876288,301000,4.368477821350098
1683115669.9698474,302000,4.2091498374938965
1683115674.1978073,303000,4.396505832672119
1683115678.077867,304000,4.334769248962402
1683115683.03204,305000,4.236479759216309
1683115693.535213,308000,4.366750240325928
1683115697.4253325,309000,4.3503923416137695
1683115701.363897,310000,4.366792678833008
1683115705.7346182,311000,4.281904697418213
1683115709.855228,312000,4.364746570587158
1683115717.089089,314000,4.260416030883789
1683115720.5178812,315000,4.264995098114014
1683115724.5023305,316000,4.315982341766357
1683115727.8762465,317000,4.30296516418457
1683115731.8948762,318000,4.297440052032471
1683115733.8193145,319000,4.270631313323975
1683115738.5590568,320000,4.202630043029785
1683115742.0284772,321000,4.294116020202637
1683115746.2831955,322000,4.358647346496582
1683115749.6195405,323000,4.335868835449219
1683115753.1370227,324000,4.380426406860352
1683115757.627143,325000,4.318511009216309
1683115761.3622909,326000,4.289719104766846
1683115764.9982505,327000,4.171014785766602
1683115770.4958618,328000,4.2866315841674805
1683115773.874796,329000,4.323590278625488
1683115778.0291753,330000,4.22341251373291
1683115781.1295447,331000,4.267688274383545
1683115784.298737,332000,4.314196586608887
1683115792.6367552,334000,4.323392868041992
1683115800.3141856,336000,4.3192973136901855
1683115804.7399144,337000,4.259666919708252
1683115807.7411768,338000,4.320606231689453
1683115812.431634,339000,4.282879829406738
1683115815.551841,340000,4.238526344299316
1683115820.418916,341000,4.244565963745117
1683115824.1855547,342000,4.253198623657227
1683115828.6212304,343000,4.210315704345703
1683115832.487664,344000,4.1905903816223145
1683115835.3106184,345000,4.2571539878845215
1683115838.8181207,346000,4.251100063323975
1683115842.5294027,347000,4.135321617126465
1683115845.666366,348000,4.239169597625732
1683115849.8194797,349000,4.231327533721924
1683115852.8644223,350000,4.118464946746826
1683115856.872853,351000,4.265397548675537
1683115860.90053,352000,4.2414445877075195
1683115864.4567466,353000,4.220588207244873
1683115868.0342872,354000,4.308360576629639
1683115872.7142055,355000,4.234289646148682
1683115876.153674,356000,4.223255157470703
1683115879.2778122,357000,4.192587852478027
1683115883.35064,358000,4.262714385986328
1683115887.5430317,359000,4.362026691436768
1683115891.2976823,360000,4.353415012359619
1683115895.0174823,361000,4.202185153961182
1683115898.3959012,362000,4.307108402252197
1683115901.9484167,363000,4.271132469177246
1683115905.9678245,364000,4.243650436401367
1683115909.224033,365000,4.255124092102051
1683115912.3784618,366000,4.301117420196533
1683115915.6728864,367000,4.201538562774658
1683115920.2952719,368000,4.244025707244873
1683115923.8838923,369000,4.234984397888184
1683115931.0823958,371000,4.242051601409912
1683115935.7891366,372000,4.182949066162109
1683115939.3333635,373000,4.240688323974609
1683115944.087417,374000,4.198241710662842
1683115948.514423,375000,4.19659423828125
1683115951.4136553,376000,4.22610330581665
1683115955.2800188,377000,4.214898586273193
1683115959.4116898,378000,4.406591415405273
1683115963.2130897,379000,4.189423561096191
1683115967.237233,380000,4.2269086837768555
1683115970.8651643,381000,4.172548770904541
1683115974.7269323,382000,4.256752967834473
1683115978.4575024,383000,4.260481834411621
1683115986.100939,385000,4.233217716217041
1683115990.1577399,386000,4.148670673370361
1683115994.945957,387000,4.241729736328125
1683115998.056257,388000,4.279453754425049
1683116001.3482258,389000,4.443592548370361
1683116005.1415677,390000,4.242196083068848
1683116010.3930438,391000,4.347470760345459
1683116013.7340713,392000,4.353611469268799
1683116016.367534,393000,4.287301540374756
1683116019.804241,394000,4.299458026885986
1683116027.3448734,396000,4.336543560028076
1683116030.7305763,397000,4.244381427764893
1683116034.2676308,398000,4.298455238342285
1683116039.2991142,399000,4.270121097564697
1683116042.3690274,400000,4.300877094268799
1683116050.4758453,402000,4.344723224639893
1683116054.3838894,403000,4.200215816497803
1683116057.7534382,404000,4.244260787963867
1683116062.7191222,405000,4.184089660644531
1683116065.9919071,406000,4.264031887054443
1683116070.5499938,407000,4.245318412780762
1683116077.6786096,409000,4.23850679397583
1683116085.2956688,411000,4.253883361816406
1683116089.2136703,412000,4.199777126312256
1683116092.6146421,413000,4.327826499938965
1683116101.7784941,415000,4.207046031951904
1683116105.3447711,416000,4.182672023773193
1683116110.422841,417000,4.258738994598389
1683116118.8590205,419000,4.244368553161621
1683116122.4120312,420000,4.195639133453369
1683116125.3647585,421000,4.2341389656066895
1683116130.7269118,422000,4.322526931762695
1683116134.0464077,423000,4.163984298706055
1683116138.3200326,424000,4.244539737701416
1683116141.9263277,425000,4.163146495819092
1683116145.4137712,426000,4.260798454284668
1683116148.3821108,427000,4.223480701446533
1683116156.9385123,429000,4.211023330688477
1683116162.0314033,430000,4.290581703186035
1683116164.600104,431000,4.2613983154296875
1683116172.6013155,433000,4.2149529457092285
1683116184.21004,436000,4.143645763397217
1683116189.3586328,437000,4.278852939605713
1683116196.3955414,439000,4.165075778961182
1683116199.7112403,440000,4.182089805603027
1683116203.78028,441000,4.216632843017578
1683116207.8343303,442000,4.085873126983643
1683116211.158757,443000,4.083197116851807
1683116219.8257334,445000,4.2605881690979
1683116223.3725462,446000,4.215633869171143
1683116228.0469677,447000,4.194556713104248
1683116231.7051637,448000,4.238768100738525
1683116236.3364148,449000,4.114752292633057
1683116239.3538008,450000,4.1954803466796875
1683116244.094479,451000,4.084741115570068
1683116246.9224477,452000,4.260640621185303
1683116252.2247226,453000,4.196879863739014
1683116255.3858995,454000,4.147531986236572
1683116258.9041986,455000,4.059521675109863
1683116262.81953,456000,4.314328193664551
1683116270.028313,458000,4.2531561851501465
1683116273.821679,459000,4.203775405883789
1683116277.6128361,460000,4.234662055969238
1683116281.6765978,461000,4.204318523406982
1683116285.8054924,462000,4.211482524871826
1683116289.6650245,463000,4.224617004394531
1683116293.6780646,464000,4.338003635406494
1683116296.9043415,465000,4.276275157928467
1683116300.877277,466000,4.2709479331970215
1683116304.6273096,467000,4.203867435455322
1683116308.3429902,468000,4.280736923217773
1683116312.136774,469000,4.221465587615967
1683116315.935051,470000,4.213858604431152
1683116319.2388704,471000,4.370417594909668
1683116323.507809,472000,4.2369232177734375
1683116326.7957828,473000,4.2286601066589355
1683116331.6357238,474000,4.136929988861084
1683116334.9746478,475000,4.106791973114014
1683116339.504736,476000,4.2605977058410645
1683116347.4524379,478000,4.202033996582031
1683116349.7149062,479000,4.174118995666504
1683116353.7942395,480000,4.159461498260498
1683116361.3775856,482000,4.226737022399902
1683116364.9370441,483000,4.142362117767334
1683116369.3461158,484000,4.237120628356934
1683116372.9659219,485000,4.180953025817871
1683116376.7049396,486000,4.270022869110107
1683116381.07439,487000,4.238452911376953
1683116384.6576777,488000,4.175540924072266
1683116388.7253294,489000,4.15836238861084
1683116392.2805798,490000,4.17724609375
1683116396.6289458,491000,4.170111179351807
1683116400.2399936,492000,4.226983547210693
1683116404.192015,493000,4.117008686065674
1683116407.921403,494000,4.245804786682129
1683116419.6589906,497000,4.121650218963623
1683116423.187501,498000,4.345002174377441
1683116430.1407444,500000,4.262671947479248
1683116442.0563078,503000,4.163591384887695
1683116446.1808069,504000,4.20561408996582
1683116449.444136,505000,4.251805305480957
1683116454.0146573,506000,4.165942668914795
1683116458.0841587,507000,4.227415561676025
1683116461.6059468,508000,4.217720985412598
1683116465.2552366,509000,4.17365837097168
1683116469.0330276,510000,4.247028827667236
1683116473.045487,511000,4.1324052810668945
1683116476.7771356,512000,4.09989595413208
1683116480.4232793,513000,4.2325615882873535
1683116488.1899164,515000,4.227761745452881
1683116493.0904722,516000,4.236739635467529
1683116495.8548155,517000,4.13878870010376
1683116500.5106244,518000,4.165343761444092
1683116503.966172,519000,4.174055099487305
1683116508.1250196,520000,4.10038423538208
1683116511.6059272,521000,4.182025909423828
1683116520.0631342,523000,4.005843162536621
1683116524.1774797,524000,4.19261360168457
1683116527.533337,525000,4.153135776519775
1683116531.93402,526000,4.1543731689453125
1683116551.6489666,531000,4.154886245727539
1683116555.1496906,532000,4.149609565734863
1683116563.0683806,534000,4.1054487228393555
1683116566.6874537,535000,4.157339572906494
1683116570.204422,536000,4.1642351150512695
1683116574.6640744,537000,4.211993217468262
1683116578.5044909,538000,4.154027462005615
1683116582.7358131,539000,4.164887428283691
1683116586.7081652,540000,4.171586513519287
1683116591.1320155,541000,4.1287031173706055
1683116594.6125,542000,4.213791847229004
1683116598.4573545,543000,4.22261905670166
1683116601.724347,544000,4.184645175933838
1683116605.8945982,545000,4.089761257171631
1683116610.0292768,546000,4.224000453948975
1683116614.1749978,547000,4.083495616912842
1683116617.654866,548000,4.172972202301025
1683116622.0282333,549000,4.193408012390137
1683116625.5084736,550000,4.0833611488342285
1683116633.5631688,552000,4.233900547027588
1683116638.5769994,553000,4.0699591636657715
1683116642.1353512,554000,4.229857921600342
1683116649.559934,556000,4.19865083694458
1683116654.826482,557000,4.098724842071533
1683116657.797036,558000,4.220760345458984
1683116661.2242112,559000,4.114189624786377
1683116665.6881664,560000,4.185736179351807
1683116669.4966133,561000,4.139554977416992
1683116673.510517,562000,4.138282775878906
1683116677.1685867,563000,4.151882171630859
1683116682.1313221,564000,4.151150703430176
1683116685.5449133,565000,4.087493419647217
1683116690.3867748,566000,4.112628936767578
1683116693.6554403,567000,4.0651373863220215
1683116698.3958743,568000,4.134483337402344
1683116702.158478,569000,4.139247417449951
1683116706.403289,570000,4.176454067230225
1683116710.107381,571000,4.048888683319092
1683116714.200353,572000,4.104819297790527
1683116718.2318463,573000,4.134583473205566
1683116722.1717916,574000,4.236238479614258
1683116726.9267662,575000,4.127514362335205
1683116734.8952165,577000,4.077800750732422
1683116739.5718532,578000,4.1389899253845215
1683116743.5989792,579000,3.9943652153015137
1683116747.8453276,580000,4.063765525817871
1683116751.5863628,581000,4.1253790855407715
1683116755.824892,582000,4.100181579589844
1683116760.0154579,583000,4.17448616027832
1683116764.4678686,584000,4.105898857116699
1683116769.1939998,585000,4.07966423034668
1683116773.43017,586000,4.132050514221191
1683116777.2824826,587000,4.045924186706543
1683116782.117867,588000,4.064558506011963
1683116785.6367385,589000,4.1054158210754395
1683116789.744573,590000,4.041415214538574
1683116798.3469706,592000,4.0525221824646
1683116802.7240095,593000,4.033126354217529
1683116807.408034,594000,3.9948625564575195
1683116811.8589303,595000,4.045331954956055
1683116816.039499,596000,4.009748935699463
1683116820.9400854,597000,4.04595422744751
1683116825.01842,598000,4.0321736335754395
1683116829.8212006,599000,4.0179314613342285
1683116833.6251225,600000,4.006394386291504
1683116838.4797344,601000,4.008563041687012
1683116843.2948167,602000,3.9286861419677734
1683116848.338707,603000,3.940819501876831
1683116852.8643653,604000,3.9377481937408447
1683116857.9925928,605000,3.9559926986694336
1683116862.670977,606000,4.005887508392334
1683116867.7370787,607000,3.9897689819335938
1683116879.3992302,609000,3.9821269512176514
1683116884.1703851,610000,3.9311351776123047
1683116889.9031923,611000,3.9459497928619385
1683116894.7691982,612000,3.944549560546875
1683116901.3954964,613000,3.958253860473633
1683116906.8044817,614000,3.9025917053222656
1683116919.5203567,616000,3.904074192047119
1683116931.616228,618000,3.8735907077789307
1683116944.7716448,620000,3.8236355781555176
1683116952.1470988,621000,3.8620665073394775
1683116958.1015673,622000,3.80751895904541
1683116964.9965508,623000,3.7855052947998047
1683116971.9037578,624000,3.794860601425171
1683116978.788801,625000,3.7638144493103027
1683116986.5873878,626000,3.729189395904541
1683116994.7101624,627000,3.667623281478882
1683117003.2788694,628000,3.700741767883301
1683117020.830895,630000,3.7299070358276367
1683117030.9118912,631000,3.658938407897949
1683117039.988629,632000,3.644737482070923
1683117050.8338125,633000,3.668937921524048
1683117072.7938924,635000,3.647601842880249
1683117085.1027546,636000,3.5955018997192383
1683117096.743556,637000,3.625257730484009
1683117122.722778,639000,3.5775341987609863
1683117136.835753,640000,3.5007522106170654
1683117148.5640786,641000,3.4871416091918945
1683117162.8329687,642000,3.4958484172821045
1683117177.5880923,643000,3.545774221420288
1683117193.0800226,644000,3.489306926727295
1683117207.2296343,645000,3.5166501998901367
1683117223.5270808,646000,3.507681369781494
1683117239.050779,647000,3.4732041358947754
1683117255.128985,648000,3.41713547706604
1683117271.2422981,649000,3.391348361968994
1683117287.669998,650000,3.4422738552093506
1683117304.3991475,651000,3.4429595470428467
1683117321.0783699,652000,3.425314426422119
1683117338.183011,653000,3.396798849105835
1683117355.1975703,654000,3.404170036315918
1683117402.6026056,657000,3.3866353034973145
1683117419.0904284,658000,3.4154534339904785
1683117434.531018,659000,3.410588502883911
1683117450.7517092,660000,3.391967296600342
1683117466.00944,661000,3.3994503021240234
1683117482.3412445,662000,3.384627342224121
1683117497.7656054,663000,3.3902621269226074
1683117514.1783512,664000,3.3815512657165527
1683117529.4534807,665000,3.408578634262085
1683117544.67844,666000,3.40513014793396
1683117560.9395375,667000,3.395054578781128
1683117576.5777214,668000,3.3990392684936523
1683117592.8592308,669000,3.381429433822632
1683117608.6411872,670000,3.3982489109039307
1683117640.0053997,672000,3.389195442199707
1683117656.0606818,673000,3.397001266479492
1683117671.5542297,674000,3.3740105628967285
1683117687.6990814,675000,3.4024035930633545
1683117703.3212295,676000,3.394423246383667
1683117719.7651558,677000,3.4045610427856445
1683117735.0683079,678000,3.393951416015625
1683117751.4258673,679000,3.4065465927124023
1683117766.8119662,680000,3.388336181640625
1683117783.3628497,681000,3.390645742416382
1683117798.8165162,682000,3.389084577560425
1683117814.9467587,683000,3.3930177688598633
1683117830.3326046,684000,3.3907971382141113
1683117846.6527483,685000,3.370694398880005
1683117861.8221183,686000,3.4121148586273193
1683117878.3103848,687000,3.3613624572753906
1683117893.7408683,688000,3.3912551403045654
1683117910.0265925,689000,3.426074266433716
1683117925.3263962,690000,3.4114303588867188
1683117941.4368691,691000,3.4036753177642822
1683117956.8837347,692000,3.4159765243530273
1683117973.284003,693000,3.4089324474334717
1683118004.8419611,695000,3.3928608894348145
1683118036.367619,697000,3.377697706222534
1683118083.4827154,700000,3.3764827251434326
1683118099.447905,701000,3.4104225635528564
1683118114.7996535,702000,3.389624834060669
1683118130.7635834,703000,3.401548385620117
1683118146.3726811,704000,3.4062559604644775
1683118161.7702656,705000,3.4022867679595947
1683118178.1617277,706000,3.412172317504883
1683118193.520457,707000,3.381230354309082
1683118209.838364,708000,3.3811633586883545
1683118225.2297082,709000,3.4198079109191895
1683118241.6416142,710000,3.40205979347229
1683118256.9054976,711000,3.397934675216675
1683118273.1227903,712000,3.3955001831054688
1683118288.5623994,713000,3.404557228088379
1683118320.0721629,715000,3.4026758670806885
1683118336.2134726,716000,3.400521993637085
1683118351.6875665,717000,3.391319751739502
1683118367.8260925,718000,3.397620677947998
1683118383.6094995,719000,3.416982412338257
1683118400.8017251,720000,3.3940181732177734
1683118417.059915,721000,3.4136343002319336
1683118433.2499208,722000,3.393275260925293
1683118448.8770356,723000,3.4087867736816406
1683118464.824561,724000,3.395557403564453
1683118480.18168,725000,3.4058241844177246
1683118496.0333772,726000,3.3983964920043945
1683118511.7126462,727000,3.4126906394958496
1683118543.191447,729000,3.4074668884277344
1683118559.39948,730000,3.3955020904541016
1683118574.8902094,731000,3.4070003032684326
1683118591.042681,732000,3.396540880203247
1683118606.5231373,733000,3.3888630867004395
1683118637.7480063,735000,3.4143707752227783
1683118654.099036,736000,3.417632818222046
1683118669.289008,737000,3.391387701034546
1683118685.8712602,738000,3.4103662967681885
1683118701.4342093,739000,3.4133591651916504
1683118717.9279797,740000,3.417092800140381
1683118733.4411788,741000,3.3956210613250732
1683118749.8436093,742000,3.407130241394043
1683118765.1589127,743000,3.4021735191345215
1683118781.8181212,744000,3.3746838569641113
1683118796.889896,745000,3.404362916946411
1683118812.528339,746000,3.4012365341186523
1683118828.5655477,747000,3.383587598800659
1683118843.9669867,748000,3.3867485523223877
1683118875.7954202,750000,3.3889658451080322
1683118887.4932125,751000,3.516456127166748
1683118897.3235343,752000,3.5330045223236084
1683118908.7007012,753000,3.5084261894226074
1683118919.4229217,754000,3.517423391342163
1683118930.9290013,755000,3.4819414615631104
1683118941.3364031,756000,3.5017974376678467
1683118953.1787503,757000,3.5228796005249023
1683118964.4767241,758000,3.474637985229492
1683118986.2984545,760000,3.5003139972686768
1683118997.6968923,761000,3.5106313228607178
1683119020.0712738,763000,3.4930429458618164
1683119031.1862206,764000,3.52583646774292
1683119042.8448708,765000,3.513167381286621
1683119052.9879036,766000,3.5169730186462402
1683119064.0060413,767000,3.5243887901306152
1683119074.5679016,768000,3.4962427616119385
1683119086.5511665,769000,3.500870943069458
1683119097.589047,770000,3.489816188812256
1683119109.3018258,771000,3.513530731201172
1683119119.550656,772000,3.5024635791778564
1683119131.1602814,773000,3.485146999359131
1683119142.254901,774000,3.5072546005249023
1683119153.637509,775000,3.503129005432129
1683119163.9874113,776000,3.500629186630249
1683119174.3684182,777000,3.5163137912750244
1683119195.4159753,779000,3.5033175945281982
1683119205.608107,780000,3.4987924098968506
1683119217.3334413,781000,3.491861343383789
1683119228.1291144,782000,3.515087366104126
1683119238.968552,783000,3.5341298580169678
1683119249.7010756,784000,3.5311665534973145
1683119260.1456296,785000,3.520829677581787
1683119271.485971,786000,3.5255370140075684
1683119282.2866573,787000,3.4928719997406006
1683119293.3191047,788000,3.486189365386963
1683119302.8545969,789000,3.510295867919922
1683119313.9708796,790000,3.5048398971557617
1683119324.105451,791000,3.530214309692383
1683119335.3639445,792000,3.4967172145843506
1683119346.032246,793000,3.5150229930877686
1683119357.6852608,794000,3.473367929458618
1683119369.1856563,795000,3.4972407817840576
1683119381.0047693,796000,3.508460521697998
1683119391.775421,797000,3.4969358444213867
1683119403.0816486,798000,3.525026798248291
1683119414.1856675,799000,3.496267795562744
1683119425.3641791,800000,3.501046657562256
1683119436.882105,801000,3.459620714187622
